latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,source,temp_c,datetime,dt_nearest_hour
34.04585,-118.51836,318.43,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.91,1.48,N,J1,15.760000000000048,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04647,-118.52292,306.45,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.96,1.48,N,J1,14.810000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04833,-118.53666,315.64,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.63,2.55,N,J1,14.480000000000018,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06607,-118.66856,297.25,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.05,0.69,N,J1,9.900000000000034,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.0667,-118.67324,299.06,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.04,2.01,N,J1,12.890000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04709,-118.52751,326.31,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.35,2.06,N,J1,15.200000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04894,-118.54121,326.68,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,290.6,2.55,N,J1,17.450000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04956,-118.54576,320.35,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.96,2.39,N,J1,15.810000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05017,-118.55029,327.58,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.22,2.39,N,J1,11.07000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06736,-118.67815,328.78,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.31,2.01,N,J1,14.160000000000025,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04992,-118.52216,318.96,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,289.9,1.92,N,J1,16.75,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05239,-118.54042,299.94,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.77,1.09,N,J1,11.620000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.0493,-118.51759,320.44,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.54,1.92,N,J1,15.390000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05054,-118.52677,320.44,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.75,1.59,N,J1,14.600000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07017,-118.67254,327.48,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,292.44,10.2,N,J1,19.29000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03771,-118.64286,307.98,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.98,0.89,N,J1,12.830000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03832,-118.64745,299.25,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.64,0.89,N,J1,10.490000000000009,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03894,-118.65207,298.93,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.29,0.63,N,J1,10.140000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03955,-118.65668,295.51,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.2,0.63,N,J1,10.050000000000011,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04673,-118.55112,309.06,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.35,2.39,N,J1,11.200000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04549,-118.54196,311.36,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.13,2.55,N,J1,13.980000000000018,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04426,-118.53281,301.11,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.69,2.06,N,J1,11.54000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04302,-118.52364,316.85,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.94,1.48,N,J1,13.79000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.0424,-118.51908,302.69,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.28,1.48,N,J1,12.129999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04329,-118.5519,346.31,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,289.61,4.2,N,J1,16.460000000000036,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04267,-118.5473,327.42,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,289.74,4.2,N,J1,16.590000000000032,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04452,-118.56104,300.52,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.07,0.83,N,J1,9.920000000000016,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04205,-118.54272,309.73,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.73,1.45,N,J1,13.580000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04144,-118.53819,314.6,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.02,1.45,N,J1,12.870000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04082,-118.53356,301.39,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.99,1.17,N,J1,11.840000000000032,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07084,-118.67753,338.61,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,295.29,10.2,N,J1,22.140000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04019,-118.52893,314.74,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.71,1.17,N,J1,15.560000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03896,-118.51977,303.57,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.65,0.83,N,J1,11.5,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04107,-118.56178,296.95,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.32,0.83,N,J1,10.170000000000016,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03984,-118.55269,299.68,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.05,4.2,N,J1,10.900000000000034,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03737,-118.53432,299.31,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.61,1.17,N,J1,10.460000000000036,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03674,-118.52967,313.72,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.46,1.17,N,J1,14.310000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03612,-118.52506,302.04,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.61,0.83,N,J1,10.460000000000036,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03551,-118.5205,297.49,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.01,0.83,N,J1,9.860000000000014,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04335,-118.63179,328.79,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.03,3.03,N,J1,10.879999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04177,-118.64661,303.7,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.05,0.89,N,J1,10.900000000000034,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04115,-118.64193,305.09,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.87,0.89,N,J1,11.720000000000027,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03869,-118.62357,297.0,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.31,0.74,N,J1,11.160000000000025,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.03957,-118.52433,308.54,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.42,0.83,N,J1,12.270000000000039,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05336,-118.5214,308.83,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.25,1.92,N,J1,14.100000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05398,-118.52601,305.68,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.63,1.59,N,J1,12.480000000000018,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05644,-118.54417,296.66,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.33,1.75,N,J1,11.180000000000007,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07616,-118.55874,337.57,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,290.7,2.59,N,J1,17.55000000000001,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08116,-118.59558,329.18,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,302.57,39.51,N,J1,29.420000000000016,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07895,-118.55311,305.93,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.98,1.09,N,J1,11.830000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08026,-118.56274,323.92,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.93,2.59,N,J1,12.78000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08089,-118.56741,332.49,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.95,4.31,N,J1,14.800000000000011,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08151,-118.57198,335.74,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,291.68,4.31,N,J1,18.53000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.0821,-118.57637,349.41,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,317.18,36.31,N,J1,44.03000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08272,-118.58089,353.34,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,309.54,36.31,N,J1,36.39000000000004,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08334,-118.58547,342.7,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,305.92,34.62,N,J1,32.77000000000004,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08397,-118.59014,341.63,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,299.44,34.62,N,J1,26.29000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08461,-118.59483,340.11,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,301.93,39.51,N,J1,28.78000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08053,-118.59093,305.15,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.73,34.62,N,J1,13.580000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07694,-118.55084,307.1,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.82,0.9,N,J1,12.670000000000016,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07819,-118.56045,311.29,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.75,1.63,N,J1,13.600000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08001,-118.57423,305.06,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,287.49,10.72,N,J1,14.340000000000032,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08121,-118.58327,298.64,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.39,19.24,N,J1,13.240000000000009,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08182,-118.58794,301.78,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.59,42.39,N,J1,12.439999999999998,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07882,-118.56517,323.99,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.79,1.63,N,J1,12.640000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07942,-118.56976,336.08,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.89,10.72,N,J1,15.740000000000009,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08244,-118.59264,327.67,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,315.03,42.39,N,J1,41.879999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08305,-118.59729,328.23,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,295.22,40.48,N,J1,22.07000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08227,-118.56444,300.73,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.66,1.63,N,J1,13.510000000000048,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08288,-118.56909,313.1,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,288.62,10.72,N,J1,15.470000000000027,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08348,-118.57362,350.38,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,309.88,10.72,N,J1,36.73000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07756,-118.55563,303.52,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.77,0.9,N,J1,11.620000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08467,-118.58262,355.51,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,301.94,19.24,N,J1,28.79000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07804,-118.57256,298.97,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.98,4.31,N,J1,11.830000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07681,-118.56352,296.97,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.46,2.59,N,J1,10.310000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06807,-118.63042,299.73,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,282.53,0.44,N,J1,9.379999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07363,-118.67181,318.59,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,289.74,10.2,N,J1,16.590000000000032,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.05706,-118.54875,325.84,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.59,1.75,N,J1,12.439999999999998,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07431,-118.67686,344.92,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,300.67,10.2,N,J1,27.52000000000004,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06904,-118.61121,297.0,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.76,6.25,N,J1,10.610000000000014,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07643,-118.66614,303.11,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.31,1.29,N,J1,10.160000000000025,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.0771,-118.67105,300.92,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.19,1.15,N,J1,12.04000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06049,-118.54789,324.03,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.26,2.87,N,J1,11.110000000000014,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06112,-118.5525,328.25,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.93,3.2,N,J1,10.78000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06783,-118.60225,330.11,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.41,2.2,N,J1,11.260000000000048,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.0713,-118.60166,318.32,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.18,2.2,N,J1,12.03000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07743,-118.56809,310.65,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.45,4.31,N,J1,13.300000000000011,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07863,-118.65598,302.14,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,282.3,0.21,N,J1,9.150000000000034,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07251,-118.61053,346.14,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,296.41,6.25,N,J1,23.260000000000048,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07311,-118.61501,329.0,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.87,7.17,N,J1,13.720000000000027,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06863,-118.55556,314.7,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.08,1.18,N,J1,11.930000000000007,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06927,-118.5603,307.53,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.69,2.05,N,J1,12.54000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.06989,-118.56483,313.14,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,286.97,2.05,N,J1,13.82000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07143,-118.55003,308.9,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.63,1.18,N,J1,11.480000000000018,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07207,-118.55476,302.44,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.33,1.18,N,J1,11.180000000000007,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07273,-118.55957,303.03,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,283.98,2.05,N,J1,10.830000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07769,-118.59625,306.06,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,282.85,1.09,N,J1,9.700000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07336,-118.56423,334.81,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,289.38,2.05,N,J1,16.230000000000018,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.07486,-118.54919,301.36,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,284.79,1.09,N,J1,11.640000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.08057,-118.67043,310.14,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,285.19,1.15,N,J1,12.04000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.2013,-118.07111,299.91,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,279.65,1.19,N,J1,6.5,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20259,-118.08041,299.03,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,281.34,0.78,N,J1,8.189999999999998,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20224,-118.05264,296.75,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,282.83,1.52,N,J1,9.680000000000007,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21017,-118.05941,307.49,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,283.59,1.83,N,J1,10.439999999999998,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21077,-118.06375,303.11,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,282.75,1.83,N,J1,9.600000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.22091,-118.13686,308.48,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,281.78,1.36,N,J1,8.629999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21144,-118.06852,343.61,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,290.51,7.7,N,J1,17.360000000000014,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21342,-118.08277,344.37,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,287.73,6.25,N,J1,14.580000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21403,-118.0872,334.48,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,284.75,3.66,N,J1,11.600000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21462,-118.09145,321.77,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,283.71,3.66,N,J1,10.560000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.2096,-118.05526,295.35,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,282.6,0.81,N,J1,9.450000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21521,-118.09566,329.95,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,285.6,6.34,N,J1,12.450000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21481,-118.0676,323.61,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,283.73,7.7,N,J1,10.580000000000041,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.14361,-117.4302,297.53,0.4,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,281.01,0.36,N,J1,7.860000000000014,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.4318,-118.64724,312.12,0.43,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,276.54,1.79,N,J1,3.390000000000043,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.35592,-116.85197,295.84,0.39,0.36,2025-01-09,09:30,N20,nominal,2.0NRT,275.87,0.71,N,J1,2.7200000000000273,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.6091,-117.33541,307.92,0.4,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,274.46,0.82,N,J1,1.3100000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.62354,-117.10116,306.14,0.4,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,274.25,1.32,N,J1,1.1000000000000227,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04364,-118.52821,324.6,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,290.14,2.06,N,J1,16.99000000000001,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21415,-118.06288,327.81,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,283.94,1.83,N,J1,10.79000000000002,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.22007,-118.15618,327.33,0.42,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,284.0,4.08,N,J1,10.850000000000023,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.04488,-118.5374,333.64,0.42,0.38,2025-01-09,09:30,N20,nominal,2.0NRT,291.22,2.55,N,J1,18.07000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21881,-118.14704,327.96,0.42,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,284.52,3.02,N,J1,11.370000000000005,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21944,-118.15164,347.03,0.42,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,292.56,4.08,N,J1,19.410000000000025,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20283,-118.0569,318.37,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,285.14,1.52,N,J1,11.990000000000009,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20341,-118.06113,296.75,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,282.06,3.45,N,J1,8.910000000000025,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20403,-118.06556,315.12,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,282.85,3.45,N,J1,9.700000000000045,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20467,-118.07019,311.74,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,283.55,1.46,N,J1,10.400000000000034,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20533,-118.07491,299.35,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,284.03,1.46,N,J1,10.879999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21668,-118.15703,297.08,0.42,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,281.78,4.08,N,J1,8.629999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20598,-118.07967,320.81,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,284.42,2.07,N,J1,11.270000000000039,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21606,-118.1525,304.11,0.42,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,281.91,4.08,N,J1,8.760000000000048,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21543,-118.14794,329.05,0.42,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,283.93,3.02,N,J1,10.78000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.20621,-118.05606,315.62,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,286.03,1.52,N,J1,12.879999999999995,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
34.21003,-118.08356,302.06,0.41,0.37,2025-01-09,09:30,N20,nominal,2.0NRT,282.93,2.07,N,J1,9.78000000000003,2025-01-09 09:30:00+00:00,2025-01-09 10:00:00+00:00
